,model,traing_window size,using_exog,eval_date,model aicc,peak_actual_afternoon,peak_predicted_afternoon_mean,peak_predicted_afternoon_hi,peak_predicted_afternoon_lo,time_of_peak_actual_afternoon,time_of_peak_predicted_afternoon,peak_actual_morning,peak_predicted_morning_mean,peak_predicted_morning_hi,peak_predicted_morning_lo,time_of_peak_actual_morning,time_of_peak_predicted_morning,mse,r2,mae,mape,stats
10,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-01-11,29885.47924644707,7716.93,10976.76172786591,12350.735467720666,9602.787988011156,2020-01-11 05:00:00,2020-01-11 04:30:00,8302.9,9402.215332425789,10685.527747402004,8118.902917449574,2020-01-11 00:00:00,2020-01-11 12:00:00,4207273.070008599,-28.515386617531135,1738.0359107853474,0.23742305983153078,"           label      value  std_error     z_score       p_value significance
0            ar1   0.968388   0.001210  800.416398  0.000000e+00          ***
1            ma1   0.532752   0.019462   27.373286  0.000000e+00          ***
2            ma2   0.455155   0.019462   23.386283  0.000000e+00          ***
3            ma3   0.362693   0.019462   18.635508  0.000000e+00          ***
4            ma4   0.253028   0.019462   13.000796  0.000000e+00          ***
5            ma5   0.190108   0.019462    9.767950  0.000000e+00          ***
6           sar1  -0.643705   0.024697  -26.063921  0.000000e+00          ***
7           sar2  -0.455235   0.022577  -20.163844  0.000000e+00          ***
8           sar3  -0.247114   0.018279  -13.519362  0.000000e+00          ***
9       rainfall   6.135120   0.019462  315.228155  0.000000e+00          ***
10   pv_capacity  -2.068478   0.019462 -106.280306  0.000000e+00          ***
11   temperature   2.351680   0.019462  120.831492  0.000000e+00          ***
12   solar_power  -0.167496   0.019462   -8.606081  0.000000e+00          ***
13  total_demand  19.202906   0.019462  986.663191  0.000000e+00          ***
14        temp_1   1.087445   0.019462   55.873936  0.000000e+00          ***
15        temp_9   0.134653   0.019462    6.918578  4.561906e-12          ***
16       solar_4   0.044078   0.019462    2.264756  2.352764e-02            *
17      solar_16   0.161660   0.019462    8.306240  0.000000e+00          ***
18      lag_48*7   9.545964   0.019462  490.480509  0.000000e+00          ***
19     sin_336_1  11.383857   0.019462  584.913147  0.000000e+00          ***"
11,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-01-12,29911.160479817085,7690.59,8485.241227626726,9911.486010739496,7058.996444513956,2020-01-12 05:30:00,2020-01-12 04:30:00,7040.43,7489.655815188828,8815.68209180484,6547.2132966942745,2020-01-12 09:30:00,2020-01-12 12:00:00,346559.1736243585,-0.04826345686366551,493.532442085788,0.07056797014005738,"           label      value  std_error      z_score       p_value significance
0            ar1   0.970226   0.001141   850.632995  0.000000e+00          ***
1            ma1   0.542576   0.019462    27.878039  0.000000e+00          ***
2            ma2   0.463156   0.019462    23.797373  0.000000e+00          ***
3            ma3   0.368965   0.019462    18.957746  0.000000e+00          ***
4            ma4   0.257117   0.019462    13.210928  0.000000e+00          ***
5            ma5   0.192561   0.019462     9.893938  0.000000e+00          ***
6           sar1  -0.652832   0.024681   -26.451276  0.000000e+00          ***
7           sar2  -0.460187   0.022642   -20.324461  0.000000e+00          ***
8           sar3  -0.248038   0.018270   -13.576531  0.000000e+00          ***
9       rainfall   6.457675   0.019462   331.801328  0.000000e+00          ***
10   pv_capacity  -2.587925   0.019462  -132.969974  0.000000e+00          ***
11   temperature   2.461697   0.019462   126.484275  0.000000e+00          ***
12   solar_power  -0.182540   0.019462    -9.379075  0.000000e+00          ***
13  total_demand  20.129471   0.019462  1034.270940  0.000000e+00          ***
14        temp_1   1.309250   0.019462    67.270504  0.000000e+00          ***
15        temp_9   0.153962   0.019462     7.910726  2.664535e-15          ***
16       solar_4   0.066089   0.019462     3.395702  6.845290e-04          ***
17      solar_16   0.144232   0.019462     7.410755  1.256772e-13          ***
18      lag_48*7   9.872936   0.019462   507.280631  0.000000e+00          ***
19     sin_336_1  11.272693   0.019462   579.201433  0.000000e+00          ***"
12,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-01-13,29872.24285236747,8671.97,8703.76194939213,10115.871169928962,7291.652728855299,2020-01-13 05:30:00,2020-01-13 04:30:00,7640.2,7679.273215916674,8992.858192831383,6482.918111343065,2020-01-13 11:00:00,2020-01-13 12:00:00,45099.67128213353,0.9346438839197639,142.21976994376047,0.0203497031190568,"           label      value  std_error      z_score       p_value significance
0            ar1   0.970028   0.001148   844.939422  0.000000e+00          ***
1            ma1   0.544796   0.019462    27.992148  0.000000e+00          ***
2            ma2   0.465764   0.019462    23.931409  0.000000e+00          ***
3            ma3   0.365676   0.019462    18.788747  0.000000e+00          ***
4            ma4   0.255624   0.019462    13.134181  0.000000e+00          ***
5            ma5   0.191533   0.019462     9.841150  0.000000e+00          ***
6           sar1  -0.647684   0.024750   -26.168598  0.000000e+00          ***
7           sar2  -0.460364   0.022578   -20.389597  0.000000e+00          ***
8           sar3  -0.248925   0.018261   -13.631487  0.000000e+00          ***
9       rainfall   6.283089   0.019462   322.830940  0.000000e+00          ***
10   pv_capacity  -2.439948   0.019462  -125.366815  0.000000e+00          ***
11   temperature   2.441496   0.019462   125.446340  0.000000e+00          ***
12   solar_power  -0.177269   0.019462    -9.108228  0.000000e+00          ***
13  total_demand  20.000491   0.019462  1027.643840  0.000000e+00          ***
14        temp_1   1.103554   0.019462    56.701628  0.000000e+00          ***
15        temp_9   0.157812   0.019462     8.108536  4.440892e-16          ***
16       solar_4   0.063221   0.019462     3.248369  1.160686e-03           **
17      solar_16   0.144683   0.019462     7.433957  1.054712e-13          ***
18      lag_48*7   9.617725   0.019462   494.167677  0.000000e+00          ***
19     sin_336_1  10.263506   0.019462   527.348500  0.000000e+00          ***"
13,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-01-14,29866.781026681823,9412.35,9230.09569975172,10644.313501743549,7815.877897759891,2020-01-14 04:30:00,2020-01-14 04:30:00,8267.39,7939.203058332971,9254.59155014354,7016.696810389743,2020-01-14 12:00:00,2020-01-14 12:00:00,61243.81465063117,0.936673135804478,189.06096249819106,0.023012529623396425,"           label      value  std_error      z_score       p_value significance
0            ar1   0.970089   0.001146   846.687299  0.000000e+00          ***
1            ma1   0.548715   0.019462    28.193501  0.000000e+00          ***
2            ma2   0.467889   0.019462    24.040576  0.000000e+00          ***
3            ma3   0.370046   0.019462    19.013316  0.000000e+00          ***
4            ma4   0.251163   0.019462    12.905009  0.000000e+00          ***
5            ma5   0.190459   0.019462     9.785963  0.000000e+00          ***
6           sar1  -0.650821   0.024819   -26.222930  0.000000e+00          ***
7           sar2  -0.465750   0.022520   -20.681293  0.000000e+00          ***
8           sar3  -0.247367   0.018276   -13.535027  0.000000e+00          ***
9       rainfall   6.360424   0.019462   326.804486  0.000000e+00          ***
10   pv_capacity  -2.707332   0.019462  -139.105236  0.000000e+00          ***
11   temperature   2.195485   0.019462   112.806039  0.000000e+00          ***
12   solar_power  -0.170602   0.019462    -8.765671  0.000000e+00          ***
13  total_demand  19.601401   0.019462  1007.138239  0.000000e+00          ***
14        temp_1   1.308966   0.019462    67.255880  0.000000e+00          ***
15        temp_9   0.144839   0.019462     7.441978  9.925394e-14          ***
16       solar_4   0.058167   0.019462     2.988681  2.801846e-03           **
17      solar_16   0.146216   0.019462     7.512733  5.795364e-14          ***
18      lag_48*7  11.963950   0.019462   614.718860  0.000000e+00          ***
19     sin_336_1  11.142107   0.019462   572.491835  0.000000e+00          ***"
14,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-01-15,29836.00418947094,9524.55,8476.769506375722,9883.997685961382,7069.541326790062,2020-01-15 04:30:00,2020-01-15 04:30:00,8450.73,7796.387181941564,9085.790250917002,7141.32503979532,2020-01-15 12:00:00,2020-01-15 10:00:00,553190.119406164,0.48906523090335186,623.3850616805012,0.07151828655008545,"           label      value  std_error      z_score       p_value significance
0            ar1   0.969777   0.001158   837.811416  0.000000e+00          ***
1            ma1   0.548342   0.019462    28.174310  0.000000e+00          ***
2            ma2   0.466621   0.019462    23.975434  0.000000e+00          ***
3            ma3   0.373596   0.019462    19.195695  0.000000e+00          ***
4            ma4   0.253767   0.019462    13.038807  0.000000e+00          ***
5            ma5   0.200116   0.019462    10.282143  0.000000e+00          ***
6           sar1  -0.655154   0.024800   -26.416976  0.000000e+00          ***
7           sar2  -0.467517   0.022660   -20.631419  0.000000e+00          ***
8           sar3  -0.255545   0.018196   -14.043912  0.000000e+00          ***
9       rainfall   6.780329   0.019462   348.379592  0.000000e+00          ***
10   pv_capacity  -2.707266   0.019462  -139.101852  0.000000e+00          ***
11   temperature   1.766831   0.019462    90.781438  0.000000e+00          ***
12   solar_power  -0.165603   0.019462    -8.508814  0.000000e+00          ***
13  total_demand  19.794849   0.019462  1017.077769  0.000000e+00          ***
14        temp_1   1.163550   0.019462    59.784297  0.000000e+00          ***
15        temp_9   0.142121   0.019462     7.302285  2.828848e-13          ***
16       solar_4   0.045797   0.019462     2.353099  1.861768e-02            *
17      solar_16   0.132534   0.019462     6.809702  9.780177e-12          ***
18      lag_48*7  12.020809   0.019462   617.640374  0.000000e+00          ***
19     sin_336_1  11.501241   0.019462   590.944465  0.000000e+00          ***"
15,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-01-16,29844.250042040057,9316.72,9129.2269900783,10544.552662903217,7713.901317253381,2020-01-16 04:30:00,2020-01-16 04:30:00,8814.88,8273.069653020128,9588.888998294646,7579.399258389955,2020-01-16 11:30:00,2020-01-16 12:00:00,85888.88644128227,0.8827935450081589,244.99109690744874,0.029721580938538005,"           label      value  std_error      z_score       p_value significance
0            ar1   0.970230   0.001140   850.760676  0.000000e+00          ***
1            ma1   0.546219   0.019462    28.065235  0.000000e+00          ***
2            ma2   0.466739   0.019462    23.981462  0.000000e+00          ***
3            ma3   0.378362   0.019462    19.440612  0.000000e+00          ***
4            ma4   0.248035   0.019462    12.744285  0.000000e+00          ***
5            ma5   0.199392   0.019462    10.244944  0.000000e+00          ***
6           sar1  -0.663171   0.024731   -26.815826  0.000000e+00          ***
7           sar2  -0.469290   0.022681   -20.691074  0.000000e+00          ***
8           sar3  -0.250455   0.018246   -13.726435  0.000000e+00          ***
9       rainfall   7.083883   0.019462   363.976522  0.000000e+00          ***
10   pv_capacity  -3.007372   0.019462  -154.521554  0.000000e+00          ***
11   temperature   1.601013   0.019462    82.261531  0.000000e+00          ***
12   solar_power  -0.170204   0.019462    -8.745259  0.000000e+00          ***
13  total_demand  19.716102   0.019462  1013.031650  0.000000e+00          ***
14        temp_1   0.862901   0.019462    44.336647  0.000000e+00          ***
15        temp_9   0.153651   0.019462     7.894744  2.886580e-15          ***
16       solar_4   0.041852   0.019462     2.150378  3.152536e-02            *
17      solar_16   0.124886   0.019462     6.416778  1.391887e-10          ***
18      lag_48*7  11.752264   0.019462   603.842257  0.000000e+00          ***
19     sin_336_1  12.030877   0.019462   618.157629  0.000000e+00          ***"
16,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-01-17,29888.46724052577,8264.99,9583.60598045934,10992.547191074751,8174.66476984393,2020-01-17 04:30:00,2020-01-17 04:30:00,8401.15,8533.252404216455,9843.558965543689,7304.138704423612,2020-01-17 11:00:00,2020-01-17 12:00:00,473520.55646715296,-0.008087287800919274,529.1476334292511,0.06777829297579552,"           label      value  std_error      z_score       p_value significance
0            ar1   0.970093   0.001146   846.797434  0.000000e+00          ***
1            ma1   0.538625   0.019462    27.675029  0.000000e+00          ***
2            ma2   0.451152   0.019462    23.180621  0.000000e+00          ***
3            ma3   0.368473   0.019462    18.932465  0.000000e+00          ***
4            ma4   0.241962   0.019462    12.432216  0.000000e+00          ***
5            ma5   0.206990   0.019462    10.635340  0.000000e+00          ***
6           sar1  -0.662259   0.024542   -26.985197  0.000000e+00          ***
7           sar2  -0.459234   0.022810   -20.133160  0.000000e+00          ***
8           sar3  -0.249598   0.018255   -13.673223  0.000000e+00          ***
9       rainfall   8.875590   0.019462   456.036054  0.000000e+00          ***
10   pv_capacity  -3.801380   0.019462  -195.318432  0.000000e+00          ***
11   temperature   1.933021   0.019462    99.320432  0.000000e+00          ***
12   solar_power  -0.148117   0.019462    -7.610387  2.731149e-14          ***
13  total_demand  20.976300   0.019462  1077.781817  0.000000e+00          ***
14        temp_1   1.243234   0.019462    63.878544  0.000000e+00          ***
15        temp_9   0.094434   0.019462     4.852121  1.221483e-06          ***
16       solar_4   0.063037   0.019462     3.238903  1.199902e-03           **
17      solar_16   0.122093   0.019462     6.273266  3.535521e-10          ***
18      lag_48*7  11.558278   0.019462   593.875077  0.000000e+00          ***
19     sin_336_1  13.029721   0.019462   669.479169  0.000000e+00          ***"
17,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-01-18,29882.650724090297,7744.74,8504.535397174668,9954.868046905298,7054.202747444038,2020-01-18 07:00:00,2020-01-18 04:30:00,7708.16,8100.220603932699,9414.179495690601,6920.617377706142,2020-01-18 09:30:00,2020-01-18 11:00:00,326215.1734887948,-0.129002761970203,481.17539320172,0.06623636057444401,"           label      value  std_error     z_score       p_value significance
0            ar1   0.971097   0.001108  876.677730  0.000000e+00          ***
1            ma1   0.540245   0.019462   27.758268  0.000000e+00          ***
2            ma2   0.474858   0.019462   24.398641  0.000000e+00          ***
3            ma3   0.369951   0.019462   19.008435  0.000000e+00          ***
4            ma4   0.249667   0.019462   12.828098  0.000000e+00          ***
5            ma5   0.225566   0.019462   11.589774  0.000000e+00          ***
6           sar1  -0.668577   0.024655  -27.117442  0.000000e+00          ***
7           sar2  -0.468927   0.022828  -20.541831  0.000000e+00          ***
8           sar3  -0.255387   0.018198  -14.033980  0.000000e+00          ***
9       rainfall   3.816322   0.019462  196.086183  0.000000e+00          ***
10   pv_capacity   0.101709   0.019462    5.225913  1.732978e-07          ***
11   temperature   0.589089   0.019462   30.267926  0.000000e+00          ***
12   solar_power  -0.213600   0.019462  -10.974976  0.000000e+00          ***
13  total_demand  17.125304   0.019462  879.914048  0.000000e+00          ***
14        temp_1   3.619210   0.019462  185.958365  0.000000e+00          ***
15        temp_9   0.085782   0.019462    4.407540  1.045511e-05          ***
16       solar_4   0.040523   0.019462    2.082133  3.733034e-02            *
17      solar_16   0.119514   0.019462    6.140746  8.213505e-10          ***
18      lag_48*7  10.434643   0.019462  536.141651  0.000000e+00          ***
19     sin_336_1  13.311014   0.019462  683.932278  0.000000e+00          ***"
18,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-01-19,29883.86327421432,8025.98,8197.522594786144,9663.062412668205,6731.982776904083,2020-01-19 07:00:00,2020-01-19 05:30:00,7185.49,7731.158624305495,8993.934429852827,6587.320707890763,2020-01-19 11:00:00,2020-01-19 09:30:00,146781.59313768483,0.6579648473221333,320.8087771472006,0.04632345515582569,"           label      value  std_error     z_score       p_value significance
0            ar1   0.971443   0.001095  887.455900  0.000000e+00          ***
1            ma1   0.532615   0.019462   27.366275  0.000000e+00          ***
2            ma2   0.474143   0.019462   24.361902  0.000000e+00          ***
3            ma3   0.360639   0.019462   18.529989  0.000000e+00          ***
4            ma4   0.253985   0.019462   13.049998  0.000000e+00          ***
5            ma5   0.228531   0.019462   11.742147  0.000000e+00          ***
6           sar1  -0.663994   0.024691  -26.891628  0.000000e+00          ***
7           sar2  -0.467773   0.022788  -20.527197  0.000000e+00          ***
8           sar3  -0.255984   0.018192  -14.071373  0.000000e+00          ***
9       rainfall   2.247456   0.019462  115.476368  0.000000e+00          ***
10   pv_capacity   0.072321   0.019462    3.715903  2.024796e-04          ***
11   temperature   0.421039   0.019462   21.633398  0.000000e+00          ***
12   solar_power  -0.200968   0.019462  -10.325915  0.000000e+00          ***
13  total_demand  17.097739   0.019462  878.497727  0.000000e+00          ***
14        temp_1   4.237074   0.019462  217.704803  0.000000e+00          ***
15        temp_9   0.091174   0.019462    4.684584  2.805292e-06          ***
16       solar_4   0.043393   0.019462    2.229554  2.577707e-02            *
17      solar_16   0.126727   0.019462    6.511330  7.448819e-11          ***
18      lag_48*7  11.118423   0.019462  571.274896  0.000000e+00          ***
19     sin_336_1  14.830168   0.019462  761.987854  0.000000e+00          ***"
19,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-01-20,29864.49393476587,9787.26,8228.206875150128,9689.26752223433,6767.146228065927,2020-01-20 03:30:00,2020-01-20 05:30:00,8905.03,7747.350743972824,9055.617913003434,6703.436901044953,2020-01-20 12:00:00,2020-01-20 11:00:00,981255.8730724695,0.3022157978102661,832.0747596866004,0.0952417435973915,"           label      value  std_error     z_score       p_value significance
0            ar1   0.971634   0.001087  893.522314  0.000000e+00          ***
1            ma1   0.528804   0.019462   27.170449  0.000000e+00          ***
2            ma2   0.472556   0.019462   24.280390  0.000000e+00          ***
3            ma3   0.358015   0.019462   18.395167  0.000000e+00          ***
4            ma4   0.253553   0.019462   13.027768  0.000000e+00          ***
5            ma5   0.232010   0.019462   11.920881  0.000000e+00          ***
6           sar1  -0.665830   0.024571  -27.098524  0.000000e+00          ***
7           sar2  -0.462847   0.022894  -20.217272  0.000000e+00          ***
8           sar3  -0.256316   0.018188  -14.092218  0.000000e+00          ***
9       rainfall   1.572447   0.019462   80.793809  0.000000e+00          ***
10   pv_capacity   0.041316   0.019462    2.122842  3.376713e-02            *
11   temperature   0.191037   0.019462    9.815658  0.000000e+00          ***
12   solar_power  -0.202170   0.019462  -10.387704  0.000000e+00          ***
13  total_demand  16.910857   0.019462  868.895573  0.000000e+00          ***
14        temp_1   4.542917   0.019462  233.419301  0.000000e+00          ***
15        temp_9   0.093563   0.019462    4.807329  1.529605e-06          ***
16       solar_4   0.031290   0.019462    1.607687  1.079037e-01             
17      solar_16   0.126746   0.019462    6.512333  7.399237e-11          ***
18      lag_48*7  11.681086   0.019462  600.185048  0.000000e+00          ***
19     sin_336_1  14.507581   0.019462  745.413018  0.000000e+00          ***"
20,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-01-21,29976.681635612313,9925.09,8876.80910082082,10327.807577778378,7425.810623863261,2020-01-21 04:30:00,2020-01-21 04:30:00,8209.52,8342.540175585262,9661.660044734084,7284.645942250576,2020-01-21 12:00:00,2020-01-21 11:00:00,268600.36738773825,0.7781674713673514,399.4804774652953,0.04583632391184065,"           label      value  std_error     z_score       p_value significance
0            ar1   0.971971   0.001075  904.421805  0.000000e+00          ***
1            ma1   0.511591   0.019462   26.286033  0.000000e+00          ***
2            ma2   0.442716   0.019462   22.747183  0.000000e+00          ***
3            ma3   0.355827   0.019462   18.282736  0.000000e+00          ***
4            ma4   0.247955   0.019462   12.740173  0.000000e+00          ***
5            ma5   0.223190   0.019462   11.467726  0.000000e+00          ***
6           sar1  -0.664736   0.024594  -27.028365  0.000000e+00          ***
7           sar2  -0.463599   0.022643  -20.474502  0.000000e+00          ***
8           sar3  -0.239073   0.018354  -13.025312  0.000000e+00          ***
9       rainfall   1.498739   0.019462   77.006601  0.000000e+00          ***
10   pv_capacity   0.020381   0.019462    1.047214  2.950008e-01             
11   temperature  -0.820970   0.019462  -42.182190  0.000000e+00          ***
12   solar_power  -0.189750   0.019462   -9.749520  0.000000e+00          ***
13  total_demand  18.027661   0.019462  926.278019  0.000000e+00          ***
14        temp_1   4.877333   0.019462  250.601931  0.000000e+00          ***
15        temp_9   0.050252   0.019462    2.581982  9.823467e-03           **
16       solar_4   0.048760   0.019462    2.505344  1.223325e-02            *
17      solar_16   0.131842   0.019462    6.774181  1.251133e-11          ***
18      lag_48*7  12.716366   0.019462  653.378706  0.000000e+00          ***
19     sin_336_1  14.647740   0.019462  752.614524  0.000000e+00          ***"
21,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-01-22,29912.563739810113,11679.1,9311.244578252741,10767.556084320968,7868.236488854289,2020-01-22 04:30:00,2020-01-22 04:30:00,9196.29,8289.994191473827,9625.353458663814,7490.162801372248,2020-01-22 12:00:00,2020-01-22 12:00:00,1331679.0112467045,0.49543594768828914,859.7316373482539,0.0851636717015436,"           label      value  std_error     z_score       p_value significance
0            ar1   0.971912   0.001077  902.493643  0.000000e+00          ***
1            ma1   0.512285   0.019462   26.321670  0.000000e+00          ***
2            ma2   0.454025   0.019462   23.328223  0.000000e+00          ***
3            ma3   0.365094   0.019462   18.758857  0.000000e+00          ***
4            ma4   0.251875   0.019462   12.941597  0.000000e+00          ***
5            ma5   0.218580   0.019462   11.230865  0.000000e+00          ***
6           sar1  -0.672861   0.024699  -27.242252  0.000000e+00          ***
7           sar2  -0.474052   0.022712  -20.871952  0.000000e+00          ***
8           sar3  -0.247905   0.018271  -13.568273  0.000000e+00          ***
9       rainfall   0.686963   0.019462   35.296782  0.000000e+00          ***
10   pv_capacity  -6.737316   0.019462 -346.169572  0.000000e+00          ***
11   temperature   0.652025   0.019462   33.501637  0.000000e+00          ***
12   solar_power  -0.115229   0.019462   -5.920568  3.208314e-09          ***
13  total_demand  18.935278   0.019462  972.912221  0.000000e+00          ***
14        temp_1   4.936887   0.019462  253.661859  0.000000e+00          ***
15        temp_9   0.054814   0.019462    2.816400  4.856510e-03           **
16       solar_4   0.064793   0.019462    3.329148  8.711210e-04          ***
17      solar_16   0.122006   0.019462    6.268795  3.638527e-10          ***
18      lag_48*7  17.207783   0.019462  884.151877  0.000000e+00          ***
19     sin_336_1  14.429516   0.019462  741.401943  0.000000e+00          ***"
22,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-01-23,29930.115453691124,13330.14,10584.248337935514,12051.87607079492,9116.620605076108,2020-01-23 04:30:00,2020-01-23 04:30:00,11712.42,9065.249321558875,10421.71276358312,7745.4071134566575,2020-01-23 12:00:00,2020-01-23 12:00:00,3695158.171186445,0.3007631658187475,1561.79520074818,0.13464700223813864,"           label      value  std_error     z_score       p_value significance
0            ar1   0.972345   0.001061  916.822821  0.000000e+00          ***
1            ma1   0.515803   0.019462   26.502430  0.000000e+00          ***
2            ma2   0.458336   0.019462   23.549744  0.000000e+00          ***
3            ma3   0.372632   0.019462   19.146154  0.000000e+00          ***
4            ma4   0.255918   0.019462   13.149311  0.000000e+00          ***
5            ma5   0.222374   0.019462   11.425782  0.000000e+00          ***
6           sar1  -0.666331   0.024542  -27.150854  0.000000e+00          ***
7           sar2  -0.462021   0.022700  -20.353265  0.000000e+00          ***
8           sar3  -0.239915   0.018347  -13.076792  0.000000e+00          ***
9       rainfall  -0.549090   0.019462  -28.212771  0.000000e+00          ***
10   pv_capacity  -5.982688   0.019462 -307.396099  0.000000e+00          ***
11   temperature   0.328800   0.019462   16.894046  0.000000e+00          ***
12   solar_power  -0.127239   0.019462   -6.537662  6.248779e-11          ***
13  total_demand  19.082051   0.019462  980.453534  0.000000e+00          ***
14        temp_1   4.916155   0.019462  252.596597  0.000000e+00          ***
15        temp_9   0.061229   0.019462    3.145986  1.655278e-03           **
16       solar_4   0.049993   0.019462    2.568688  1.020844e-02            *
17      solar_16   0.115029   0.019462    5.910303  3.414780e-09          ***
18      lag_48*7  16.561943   0.019462  850.968027  0.000000e+00          ***
19     sin_336_1  14.729480   0.019462  756.814379  0.000000e+00          ***"
