,eval_date,model aicc,peak_actual_afternoon,peak_predicted_afternoon_mean,peak_predicted_afternoon_hi,peak_predicted_afternoon_lo,time_of_peak_actual_afternoon,time_of_peak_predicted_afternoon,peak_actual_morning,peak_predicted_morning_mean,peak_predicted_morning_hi,peak_predicted_morning_lo,time_of_peak_actual_morning,time_of_peak_predicted_morning,mse,r2,mae,mape
35,2020-02-05,-17349.124269019845,9.071056465323739,9.167538427870243,9.354060698473603,8.981507248854665,2020-02-05 04:30:00,2020-02-05 04:30:00,8.973313390303346,9.074279108357938,9.241740139231082,8.906818077484795,2020-02-05 12:00:00,2020-02-05 12:00:00,0.004448407333916097,0.6233365419338883,0.05326725666950275,0.005923367768308481
36,2020-02-06,-17333.623374056766,9.058718325791828,9.127160223525003,9.31241829180518,8.942456742820447,2020-02-06 05:00:00,2020-02-06 03:30:00,9.052746939337178,9.025781124792768,9.194346787657512,8.857215461928025,2020-02-06 09:30:00,2020-02-06 12:00:00,0.0013950786672987422,0.8804606409257137,0.029497688932944577,0.003272421373703352
37,2020-02-07,-17322.631066024096,9.012152813198947,9.105699860462895,9.293062091841646,8.918337629084144,2020-02-07 00:00:00,2020-02-07 04:30:00,9.05406777580927,9.040438002439616,9.20820525267977,8.8997549205982,2020-02-07 08:30:00,2020-02-07 07:30:00,0.002366569615325727,0.7655316954175734,0.03629667902743139,0.004045594401474007
38,2020-02-08,-17307.904607674926,8.971386239535729,9.025775199567276,9.213516178743898,8.838429280135678,2020-02-08 05:30:00,2020-02-08 04:30:00,8.950773989783155,9.003011021833942,9.165642924414204,8.84682806538084,2020-02-08 09:30:00,2020-02-08 10:00:00,0.0049968220632004125,0.35199549990728374,0.06394075560480028,0.007204498434005631
39,2020-02-09,-17293.848237699447,8.9773497469776,8.905665987702742,9.09707300691859,8.716584139052062,2020-02-09 05:30:00,2020-02-09 04:30:00,8.950897137144684,8.912097612653318,9.067943702988025,8.77544810638474,2020-02-09 09:30:00,2020-02-09 09:30:00,0.002073362272223463,0.8061834945897134,0.042000322452282024,0.004729713327098802
40,2020-02-10,-17294.784794443633,9.142849229472459,8.943050045502725,9.131958271960881,8.754141819044568,2020-02-10 04:30:00,2020-02-10 05:30:00,9.027199679782411,8.941650156681938,9.095070893124795,8.794340011826211,2020-02-10 10:00:00,2020-02-10 08:30:00,0.016278327976926604,0.2214080628377274,0.11143460164284906,0.012344071974315482
41,2020-02-11,-17281.076725216164,9.212453138512313,8.999587177188564,9.190910491052412,8.808263863324717,2020-02-11 04:30:00,2020-02-11 05:30:00,9.06032994280379,8.995609145669858,9.144481613852733,8.864503164356758,2020-02-11 12:00:00,2020-02-11 08:30:00,0.01628651019141823,0.1810805142846056,0.10076393739583016,0.011062144186475623
42,2020-02-12,-17260.845699826863,9.148270268454255,9.124355583620737,9.314237171533364,8.935179959672027,2020-02-12 04:30:00,2020-02-12 04:30:00,9.091619897060887,9.060224514358408,9.215965777198077,8.912670666029022,2020-02-12 11:00:00,2020-02-12 09:30:00,0.0006222604878176875,0.9552177195768842,0.020549256332655547,0.002270264627496494
43,2020-02-13,-17273.043555516404,9.159390176618166,9.15574795087908,9.340135755467724,8.971360146290436,2020-02-13 04:30:00,2020-02-13 04:30:00,9.124781394289323,9.090645029524824,9.256297216127303,8.93482330337175,2020-02-13 11:30:00,2020-02-13 11:30:00,0.0006017003159650443,0.9627106779921139,0.019076651049547144,0.0021056077506490223
44,2020-02-14,-17304.308870568926,9.126846800247794,9.193176007955046,9.376610108350796,9.009741907559295,2020-02-14 04:30:00,2020-02-14 04:30:00,9.051108973797058,9.121819343671728,9.286574604715561,8.960686282556829,2020-02-14 09:00:00,2020-02-14 12:00:00,0.0036638154152529878,0.6429220102737339,0.04839966944392482,0.005352892398600714
45,2020-02-15,-17305.105346893662,9.09178991692885,9.148881026714824,9.331835618893937,8.96592643453571,2020-02-15 05:30:00,2020-02-15 04:30:00,8.935190113961626,9.05552918500296,9.214972087366275,8.897963839990863,2020-02-15 12:00:00,2020-02-15 11:00:00,0.008230479519536808,0.2463706513658498,0.0764133527401442,0.008566051207587612
46,2020-02-16,-17317.42291931243,9.05904993109613,9.093239341725102,9.277226899251133,8.909973139385968,2020-02-16 05:00:00,2020-02-16 05:30:00,8.911635100020094,9.002493357874338,9.165382092938813,8.848361067754391,2020-02-16 12:00:00,2020-02-16 12:00:00,0.0044582641207068655,0.6142699778814198,0.05153605826605934,0.005797768611919658
47,2020-02-17,-17308.668560864036,9.13312449837302,9.110853069127057,9.293644956738701,8.929375954978722,2020-02-17 04:30:00,2020-02-17 05:00:00,9.100670584730258,8.981993993189876,9.144917944397434,8.83866357942792,2020-02-17 11:00:00,2020-02-17 12:00:00,0.005028771081327556,0.69136423544845,0.056698536927445975,0.006277242198910728
48,2020-02-18,-17300.13859560413,9.31292674325126,9.142642435482323,9.325611149562516,8.960214844319578,2020-02-18 04:00:00,2020-02-18 05:00:00,9.104594226417147,9.027329502979548,9.190478644226811,8.894392302312212,2020-02-18 12:00:00,2020-02-18 12:00:00,0.010038765983353674,0.6514608975215024,0.07658211162848443,0.008332175869755347
49,2020-02-19,-17255.955715297456,9.116593269929083,9.168795305176424,9.352212816004105,8.986381007831184,2020-02-19 05:30:00,2020-02-19 04:30:00,8.990229716779353,9.025579904354624,9.189674275359856,8.878633165049118,2020-02-19 07:30:00,2020-02-19 12:00:00,0.0020768386418225696,0.8316042909968274,0.038742390136943694,0.004313560003329127
50,2020-02-20,-17237.130233170803,9.073786129426672,9.097239206691416,9.281256008633598,8.91426424553156,2020-02-20 05:30:00,2020-02-20 05:30:00,8.977691790647668,8.956008135545174,9.119162741991797,8.825721503201349,2020-02-20 07:00:00,2020-02-20 12:00:00,0.0018539012552223977,0.7797132946522984,0.036494028307410775,0.0040990502967029755
51,2020-02-21,-17178.3635279283,9.037755657901892,9.143719983263225,9.325152035754302,8.962287930772147,2020-02-21 04:00:00,2020-02-21 05:00:00,9.006728577942848,9.026344858614232,9.163363164103426,8.892888826569076,2020-02-21 07:30:00,2020-02-21 07:30:00,0.002975745167179116,0.6277967279591183,0.043635470626009885,0.00486671835080512
52,2020-02-22,-17145.696873832127,8.962258427870122,9.098055196451629,9.27943996229183,8.917185931169346,2020-02-22 06:30:00,2020-02-22 05:30:00,8.917312033679481,8.963382459310608,9.12399742926925,8.844089570463662,2020-02-22 09:30:00,2020-02-22 08:30:00,0.008040977961628804,-0.46236097144023214,0.07607045946393746,0.008554512037060867
53,2020-02-23,-17120.55626265692,9.004646191023681,9.01814730548076,9.19901098406826,8.837943787686765,2020-02-23 07:00:00,2020-02-23 05:00:00,8.886150596162981,8.913503772521073,9.062175636788428,8.812219592289344,2020-02-23 12:00:00,2020-02-23 09:30:00,0.0011058335170511134,0.8605547502779292,0.02577275196809144,0.0029088835839533437
54,2020-02-24,-17093.354235020906,9.150507561594317,9.035846565135506,9.216809689295447,8.854883440975565,2020-02-24 04:30:00,2020-02-24 05:30:00,9.033673596725686,8.965715558125552,9.114503104643072,8.821728399474933,2020-02-24 08:30:00,2020-02-24 09:30:00,0.006186689613938741,0.6356466637986089,0.06706408759297944,0.007409632058938576
55,2020-02-25,-17075.05007295936,9.235346106270544,9.139193743078119,9.317467777231379,8.960919708924859,2020-02-25 04:30:00,2020-02-25 04:30:00,9.056746203934178,9.024595714845624,9.18540981069983,8.904212175807736,2020-02-25 12:00:00,2020-02-25 12:00:00,0.002452139185770304,0.8700969335843446,0.03941810453941952,0.0043238815161372604
56,2020-02-26,-17099.314071649966,9.229858645122063,9.13769488636015,9.315223848822518,8.96210256881978,2020-02-26 04:30:00,2020-02-26 04:30:00,9.154607764720174,9.01793743735792,9.1738778457244,8.904785809086214,2020-02-26 12:00:00,2020-02-26 09:00:00,0.004448139596934759,0.7835971731220058,0.05296585092617664,0.005809552402757951
57,2020-02-27,-17090.176978565407,9.107760431378429,9.166585031593687,9.341266763535945,8.993776660202332,2020-02-27 05:30:00,2020-02-27 04:30:00,9.023746903547035,9.060172596603524,9.21656644556248,8.903778747644568,2020-02-27 07:30:00,2020-02-27 12:00:00,0.0027411169707426807,0.7214938473479822,0.03906629128035292,0.00434121329292955
58,2020-02-28,-17064.910196408924,9.054919719408144,9.13891835242125,9.312745415473616,8.965091289368884,2020-02-28 04:30:00,2020-02-28 04:30:00,8.991162696171386,9.026840501239517,9.183934255162091,8.883965157440597,2020-02-28 07:00:00,2020-02-28 12:00:00,0.004262452633720618,0.42264508383794086,0.05261606099519248,0.005868490421669419
59,2020-02-29,-17050.64604168109,9.027714768964861,9.068582640622067,9.24243761901155,8.894727662232583,2020-02-29 06:00:00,2020-02-29 04:30:00,8.889442030230484,8.968411019996978,9.110283856989668,8.868259998641452,2020-02-29 08:30:00,2020-02-29 09:00:00,0.00397664589493195,0.48594957751751244,0.05004193613543454,0.005637650020903305
60,2020-03-01,-17137.48129338535,9.188327864692916,9.022073085874059,9.195316876853807,8.84882929489431,2020-03-01 05:30:00,2020-03-01 05:30:00,8.860547407088115,8.91030024928585,9.046404894594492,8.84134648335515,2020-03-01 12:00:00,2020-03-01 08:30:00,0.007736609223388588,0.663201272102296,0.07201046949577554,0.008007653083449877
61,2020-03-02,-17148.745607424466,9.33653592299001,9.091271225244652,9.264803439780938,8.917739010708367,2020-03-02 03:00:00,2020-03-02 05:30:00,9.14988098650747,8.910307623008102,9.042643158847271,8.846978296629345,2020-03-02 12:00:00,2020-03-02 07:30:00,0.03327716471879736,0.01795750584291833,0.14299416196766643,0.015599071613204729
62,2020-03-03,-17145.57749881181,9.081065052267592,9.201490816616783,9.376117260192903,9.026864373040663,2020-03-03 04:30:00,2020-03-03 04:30:00,9.06232516491612,9.016743526406444,9.174085096274549,8.88749108643992,2020-03-03 10:00:00,2020-03-03 12:00:00,0.0043400401601480345,0.6022514841815909,0.05425721621456455,0.006008340139631596
63,2020-03-04,-17139.270677151322,9.085710953232734,9.13303341427357,9.301780690506629,8.96428613804051,2020-03-04 04:30:00,2020-03-04 04:30:00,9.082967121866936,9.012457111518371,9.165377715596003,8.859536507440739,2020-03-04 09:30:00,2020-03-04 12:00:00,0.002330259769488134,0.8295212415146044,0.037506863043530826,0.004151228381934308
64,2020-03-05,-17132.39864838935,9.103597790594243,9.138986178894713,9.307929593643946,8.97004276414548,2020-03-05 04:30:00,2020-03-05 04:30:00,9.107531043715044,9.03519678924106,9.184899702766778,8.89107299100999,2020-03-05 10:00:00,2020-03-05 11:00:00,0.001335189591220918,0.9065357405356281,0.028601005921933525,0.0031579982900388926
65,2020-03-06,-17117.718265101827,9.068896616145274,9.106787363435684,9.276367031018712,8.937207695852656,2020-03-06 04:30:00,2020-03-06 04:30:00,9.057456056637502,9.056043024908593,9.203629045873518,8.912146144891027,2020-03-06 12:00:00,2020-03-06 10:00:00,0.0003131319969200653,0.9723778510738871,0.014212977587420647,0.001580234264217029
66,2020-03-07,-17134.67269750503,8.946511535546561,9.047197726995385,9.21535734959178,8.87903810439899,2020-03-07 06:30:00,2020-03-07 04:30:00,8.90591355214427,9.029916945147182,9.177573736787952,8.8854152213467,2020-03-07 08:30:00,2020-03-07 10:30:00,0.013348007346567043,-1.857344630776066,0.10162494011072376,0.011472259621420802
67,2020-03-08,-17119.36626612853,8.94803880554313,9.02939402952952,9.2001213284437,8.85866673061534,2020-03-08 07:00:00,2020-03-08 05:30:00,8.829996077450184,8.93555380287511,9.079220908018977,8.795614234478943,2020-03-08 08:30:00,2020-03-08 10:00:00,0.00932757849077919,-0.3806054434042643,0.0830577827313536,0.009416216509223871
68,2020-03-09,-17112.653913853897,9.014559037417785,9.020300615561727,9.19252461066491,8.848076620458544,2020-03-09 05:30:00,2020-03-09 04:30:00,8.96515952334961,8.953509203685591,9.10919369352326,8.797913604245274,2020-03-09 08:00:00,2020-03-09 12:00:00,0.0015980694420164754,0.8494709750992118,0.03154786234869644,0.003553757784436296
69,2020-03-10,-17100.612446422037,9.03523312932516,9.003195198812021,9.17911510900634,8.828085559735529,2020-03-10 06:30:00,2020-03-10 06:30:00,8.989678738155103,8.982651425392252,9.120085522760553,8.845217328023951,2020-03-10 07:00:00,2020-03-10 08:30:00,0.0005909432029896015,0.932974127334978,0.020613687187718832,0.00230732025482957
70,2020-03-11,-17088.201580752295,9.049012497596452,9.010413831177292,9.187291772877128,8.833535889477456,2020-03-11 06:30:00,2020-03-11 06:30:00,8.990105087551147,8.958705507647238,9.096966763158136,8.833989985142487,2020-03-11 07:00:00,2020-03-11 08:30:00,0.0008112676718502119,0.9052502804175382,0.02423766661886025,0.00271130676818414
71,2020-03-12,-17097.740859455353,9.063339239781474,9.040515145202708,9.217593304482559,8.863436985922856,2020-03-12 06:30:00,2020-03-12 06:30:00,8.998338273530743,8.988908069267879,9.121111594806917,8.859776726924256,2020-03-12 07:00:00,2020-03-12 07:30:00,0.00021339645683937937,0.9760028343943158,0.012948036529020731,0.0014496295115990442
72,2020-03-13,-17144.78903615422,9.023534776892165,9.045161560987776,9.224055650048678,8.866267471926873,2020-03-13 05:30:00,2020-03-13 06:30:00,8.986158782086301,9.006331883239538,9.135373575257592,8.877290191221483,2020-03-13 07:00:00,2020-03-13 07:00:00,0.0006773178525566604,0.9093438867757099,0.022508990754053288,0.002531742759929451
73,2020-03-14,-17163.079731238966,8.949809026685557,8.995982291166158,9.174395113446348,8.817569468885967,2020-03-14 06:00:00,2020-03-14 06:30:00,8.908290238187051,8.953546638059676,9.083376013159533,8.846320113053375,2020-03-14 08:30:00,2020-03-14 07:00:00,0.0021342991333817506,0.637328378348661,0.034332982194849114,0.0038849344278894284
74,2020-03-15,-17155.339388113043,8.97973026518337,8.957191333491934,9.133379934880548,8.781002732103321,2020-03-15 06:30:00,2020-03-15 06:30:00,8.818757458763383,8.864339925759065,9.002214468025594,8.791488663248808,2020-03-15 08:30:00,2020-03-15 08:30:00,0.001248933922219121,0.8454584182070074,0.028715998084382483,0.0032702085572601006
75,2020-03-16,-17190.649247941885,9.045121329864806,8.982724205355714,9.14875526582419,8.816693144887237,2020-03-16 06:30:00,2020-03-16 06:30:00,8.997654448560807,8.884574307607297,9.014805996144169,8.780960697322241,2020-03-16 07:30:00,2020-03-16 07:30:00,0.004455796819638119,0.5929032011909017,0.06106776103666608,0.0068418690486225855
76,2020-03-17,-17216.618990159386,9.043053623885344,9.031831218951591,9.197107500323868,8.866554937579314,2020-03-17 06:30:00,2020-03-17 06:30:00,8.998269046707794,8.973632378309352,9.099487667099782,8.866140664639435,2020-03-17 07:00:00,2020-03-17 07:30:00,0.00013880167049088157,0.9827868398614877,0.009862838683490064,0.0011076494264533312
77,2020-03-18,-17230.738826557517,9.04780967770332,9.03598696449145,9.200148776859924,8.871825152122975,2020-03-18 05:30:00,2020-03-18 06:30:00,8.986300168789805,8.96158305240796,9.085473774230687,8.862575257516015,2020-03-18 07:00:00,2020-03-18 07:00:00,0.00050885442573854,0.9370893933521423,0.017361099769835464,0.0019557353140611383
78,2020-03-19,-17231.56625253476,9.163264487589164,9.053402839331714,9.216905103472882,8.890290284338661,2020-03-19 05:30:00,2020-03-19 06:30:00,8.97755675417184,8.972598482894886,9.094063886976082,8.851147272959205,2020-03-19 07:00:00,2020-03-19 07:00:00,0.004593833880839243,0.7194780343339341,0.04839576987072839,0.005358361639769278
79,2020-03-20,-17263.7448732464,9.2328569602053,9.096711105909666,9.256622896755037,8.936799315064295,2020-03-20 04:30:00,2020-03-20 05:30:00,8.9801294052119,8.985667192237349,9.105745728446736,8.865588656027962,2020-03-20 12:00:00,2020-03-20 07:00:00,0.007245085309050489,0.6761682000858866,0.06393419907538145,0.007038966476244537
80,2020-03-21,-17294.85561518851,9.003595376361346,9.12904353017359,9.288439086633119,8.96964797371406,2020-03-21 06:30:00,2020-03-21 05:00:00,8.892607256152068,8.951844463698677,9.086971604006248,8.87318642530473,2020-03-21 00:00:00,2020-03-21 07:30:00,0.010878926811740873,-0.9364671565326617,0.08873610373942853,0.009997111377468877
81,2020-03-22,-17275.647699168043,9.022682200752326,9.046013841509577,9.206797427637369,8.885230255381785,2020-03-22 05:30:00,2020-03-22 05:30:00,8.812316509002567,8.842035986474782,8.969339247586763,8.78792119163145,2020-03-22 00:00:00,2020-03-22 08:00:00,0.001451356098620046,0.8646723456582569,0.03389806118064065,0.0038491757193172306
82,2020-03-23,-17298.62815368237,9.014954244112987,9.073623572878924,9.233365331480002,8.913881814277847,2020-03-23 05:30:00,2020-03-23 05:30:00,8.975073630859663,8.877204392718946,9.000406747651542,8.789072383131373,2020-03-23 07:30:00,2020-03-23 07:30:00,0.00332165830817047,0.6402736936242287,0.04872785035796012,0.005462902384632946
83,2020-03-24,-17330.32854216752,9.034887571173819,9.053720166945391,9.211117186940148,8.896323146950634,2020-03-24 05:30:00,2020-03-24 05:30:00,8.970524862702545,8.929775359624909,9.052004356792526,8.830359748119664,2020-03-24 08:30:00,2020-03-24 07:30:00,0.000789098586187632,0.9080085080104692,0.022504637719246674,0.0025176200835560847
84,2020-03-25,-17408.82467804682,9.029814402150645,9.004611711276647,9.157158062094165,8.852065360459129,2020-03-25 04:30:00,2020-03-25 05:30:00,8.947696868525115,8.90203074803843,9.020351553547943,8.8216372788332,2020-03-25 10:00:00,2020-03-25 07:30:00,0.0025217113854390676,0.7129511476399342,0.03949080226849955,0.004423723797027706
85,2020-03-26,-17379.910465293982,9.026870556185123,9.066883947412542,9.219204375463182,8.914563519361902,2020-03-26 06:00:00,2020-03-26 05:30:00,8.974126778566225,8.95181965816515,9.074184091380822,8.842657649912681,2020-03-26 08:30:00,2020-03-26 07:30:00,0.001099360317117929,0.869607009619173,0.02536959256860975,0.0028496991612348946
86,2020-03-27,-17379.370229977892,8.982252115733434,9.062861421186351,9.212237219000727,8.913485623371976,2020-03-27 06:00:00,2020-03-27 05:30:00,8.937069950999687,8.97877434669596,9.098910499016396,8.859848402850833,2020-03-27 08:00:00,2020-03-27 08:00:00,0.004422640150545567,0.22364515887554592,0.058744104070269164,0.006613858507331244
87,2020-03-28,-17420.40980510903,8.9671254822662,8.963105246771068,9.102267039001067,8.82394345454107,2020-03-28 06:00:00,2020-03-28 06:00:00,8.836215488143436,8.914851864952947,9.029138707841414,8.827807251681408,2020-03-28 00:00:00,2020-03-28 08:00:00,0.004190422972004297,0.3322435555891696,0.051429386922015784,0.0058619860770952785
88,2020-03-29,-17475.607655626398,8.981838741760432,8.959865562790679,9.098577384941438,8.82115374063992,2020-03-29 06:00:00,2020-03-29 06:00:00,8.80348129274156,8.851260797591742,8.96578747351543,8.778709845521547,2020-03-29 09:30:00,2020-03-29 08:30:00,0.0012288803061067343,0.8630369317534771,0.027878066888723185,0.003178682905497171
89,2020-03-30,-17540.165542801104,9.026237229099797,8.964593332668215,9.101546763404885,8.827639901931546,2020-03-30 05:30:00,2020-03-30 06:00:00,8.968807519150223,8.868789326327025,8.98197117232299,8.761609764353802,2020-03-30 08:30:00,2020-03-30 08:30:00,0.0059677815101806,0.4709408436668693,0.07139507878466955,0.008015582005377752
90,2020-03-31,-17576.32017820908,9.050683226019792,9.005043702407065,9.140621787050218,8.869465617763911,2020-03-31 05:30:00,2020-03-31 06:00:00,8.927197315919141,8.929693353584486,9.04178885722323,8.83374887908389,2020-03-31 08:00:00,2020-03-31 08:30:00,0.000832889026433799,0.9031222368327412,0.023027767480026145,0.0025824463522130196
91,2020-04-01,-17561.91228612883,9.027116808496485,9.034269370549382,9.16812551756093,8.900413223537832,2020-04-01 05:30:00,2020-04-01 05:30:00,8.938095858199755,8.920269500158565,9.03191195931799,8.844216209424001,2020-04-01 08:00:00,2020-04-01 08:30:00,0.0003810289597291085,0.9523341349599318,0.014866443678235974,0.0016686411465887153
92,2020-04-02,-17565.22810888164,9.035983413396456,9.040705328686968,9.174297599956436,8.9071130574175,2020-04-02 05:00:00,2020-04-02 06:00:00,8.979362462059699,8.935241837675115,9.046271770682589,8.839101535698903,2020-04-02 08:00:00,2020-04-02 08:30:00,0.0013114913614034422,0.8678515870439962,0.028574275556699075,0.00319384192585509
93,2020-04-03,-17539.267945947136,9.03782933428199,9.031587061669264,9.16267472281588,8.900499400522648,2020-04-03 05:30:00,2020-04-03 05:30:00,8.964016470276487,8.953502503469178,9.061137102277858,8.845867904660498,2020-04-03 12:00:00,2020-04-03 08:00:00,0.00040773935581937533,0.9607241319956772,0.016581068644983505,0.0018616348307096701
94,2020-04-04,-17529.99578698524,8.953115080339499,9.034840436983739,9.160126908461452,8.909553965506026,2020-04-04 06:00:00,2020-04-04 05:30:00,8.867838795360292,8.900539465454257,9.011689646408398,8.842560200610983,2020-04-04 00:00:00,2020-04-04 08:00:00,0.009896283942117499,-0.8014847713818223,0.08079534550035668,0.00919205392806745
95,2020-04-05,-17518.904465550822,8.998377829563722,8.967334962715888,9.093264360960443,8.841405564471334,2020-04-05 06:00:00,2020-04-05 06:00:00,8.752375979408793,8.813675285509815,8.922099798064117,8.729047267493637,2020-04-05 00:00:00,2020-04-05 09:00:00,0.006143331015489046,0.5219639539718988,0.06082806657437404,0.006995258610454635
96,2020-04-06,-17475.25898035512,9.074156321306049,9.006206696368043,9.131988502908769,8.880424889827317,2020-04-06 06:00:00,2020-04-06 06:00:00,8.862578445961459,8.864835554261308,8.971191391373699,8.777929232323924,2020-04-06 08:30:00,2020-04-06 08:00:00,0.0011907734547909627,0.9025300527198599,0.027535966624882374,0.0030985525284690668
97,2020-04-07,-17452.975302234106,9.073851467364252,9.038163632789677,9.164292750695306,8.912034514884049,2020-04-07 06:00:00,2020-04-07 06:00:00,8.904949079521366,8.886708558573815,8.993542290918324,8.85881407076078,2020-04-07 08:30:00,2020-04-07 08:30:00,0.0008089216864744144,0.8997817178250358,0.02448141126574736,0.0027579015789167965
98,2020-04-08,-17433.84392045627,9.064238877034796,9.033380203439354,9.159713934339774,8.907046472538934,2020-04-08 06:00:00,2020-04-08 06:00:00,8.913739982628258,8.899924083774431,9.007099454578293,8.869797778500375,2020-04-08 12:00:00,2020-04-08 08:30:00,0.0017761267015680572,0.8017069517281677,0.033417662516640134,0.00375306773180918
99,2020-04-09,-17430.94752412863,9.052237559417161,9.05225527705227,9.17801637812085,8.92649417598369,2020-04-09 06:00:00,2020-04-09 06:00:00,8.906219926772339,8.898425138980095,9.005215923958263,8.86074963988581,2020-04-09 08:30:00,2020-04-09 08:30:00,0.00020872431874699478,0.9744747345766871,0.012216651102067008,0.0013762292980530062
100,2020-04-10,-17423.107676725962,9.001667858298749,9.0671490480942,9.192251440601177,8.942046655587221,2020-04-10 06:00:00,2020-04-10 06:00:00,8.882230671675831,8.91008271261102,9.020497528391678,8.866707245220818,2020-04-10 00:00:00,2020-04-10 08:30:00,0.005761961705152006,0.2659719311139791,0.06304547874683504,0.007157107101874447
101,2020-04-11,-17368.85647357807,8.998990748075872,8.997501552132817,9.12378895363949,8.871214150626145,2020-04-11 06:00:00,2020-04-11 06:00:00,8.83679680661914,8.848539374654345,8.92246302465057,8.830958840052944,2020-04-11 00:00:00,2020-04-11 00:00:00,0.0049808373737412134,0.6147143843864804,0.054332668544008124,0.006258739720407941
102,2020-04-12,-17365.14262491158,9.002522529733321,9.025957364167827,9.153527915070438,8.898386813265216,2020-04-12 06:00:00,2020-04-12 06:00:00,8.814416600203241,8.82409674792213,8.855360514579607,8.806502987647523,2020-04-12 00:00:00,2020-04-12 00:00:00,0.0031999335717447833,0.7599923472150644,0.04295895897576326,0.004942108763371409
103,2020-04-13,-17377.13058176426,9.016544435556495,9.042316966322698,9.170065284386194,8.914568648259202,2020-04-13 06:00:00,2020-04-13 06:00:00,8.821310463031045,8.82611068703942,8.861965379775176,8.80855324592939,2020-04-13 00:00:00,2020-04-13 00:00:00,0.0009968753352599502,0.9139848350303089,0.02618045718566993,0.0029928132996871622
104,2020-04-14,-17385.61280995556,9.077312852386319,9.030328298302448,9.157916783544458,8.902739813060439,2020-04-14 06:00:00,2020-04-14 06:00:00,8.864944437333929,8.848542436230943,8.866075624999626,8.83100924746226,2020-04-14 08:00:00,2020-04-14 00:00:00,0.004800970028886679,0.5502433002209073,0.05831790731195985,0.006595719187931343
105,2020-04-15,-17433.980519909866,9.083263532405649,9.059511826887503,9.184856270186943,8.934167383588063,2020-04-15 06:00:00,2020-04-15 06:00:00,8.880369952657063,8.876745514508364,8.903895764832233,8.859373702810256,2020-04-15 00:00:00,2020-04-15 00:00:00,0.0020982763197229556,0.7881226364032541,0.0374522506480354,0.004228643272883251
106,2020-04-16,-17477.62213225442,9.06838272079578,9.051094401689276,9.176052327896857,8.926136475481696,2020-04-16 06:00:00,2020-04-16 06:00:00,8.883841238226081,8.87347671403802,8.94138873534521,8.856247353252012,2020-04-16 09:30:00,2020-04-16 00:00:00,0.003065617716978293,0.6612714261764727,0.040990459474796924,0.004612903151933713
107,2020-04-17,-17497.44682014702,9.0453926129055,9.049599678236135,9.173333256577486,8.925866099894783,2020-04-17 06:00:00,2020-04-17 06:00:00,8.889526106988477,8.88096329499119,8.919498142866951,8.863795716412161,2020-04-17 00:00:00,2020-04-17 00:00:00,0.000297198909406677,0.9618653905523064,0.013864909382392265,0.0015730189697711454
108,2020-04-18,-17505.257556054432,9.00378595688865,9.041963790718768,9.16427230442793,8.919655277009605,2020-04-18 06:00:00,2020-04-18 06:00:00,8.867465482045366,8.860492642455235,8.906859576305692,8.843351097817349,2020-04-18 00:00:00,2020-04-18 00:00:00,0.0019586716779852274,0.7986794930835849,0.03620800486670676,0.004129257980051637
109,2020-04-19,-17499.402045135732,9.020264024366169,9.018946822549948,9.13959953070842,8.898294114391476,2020-04-19 06:00:00,2020-04-19 06:00:00,8.834036899870853,8.840098941109437,8.886095736268699,8.822940226899224,2020-04-19 00:00:00,2020-04-19 00:00:00,0.0008514289679924058,0.926089017662236,0.022402958045180815,0.002566832343872136
110,2020-04-20,-17537.674371382145,9.090329732050694,9.0281860102994,9.14860258080435,8.90776943979445,2020-04-20 06:00:00,2020-04-20 06:00:00,8.916218944642159,8.838011160449586,8.88082704127435,8.820971347438169,2020-04-20 09:00:00,2020-04-20 00:00:00,0.007544673823336713,0.36827999310988435,0.0718220893346437,0.008070562134772927
111,2020-04-21,-17535.209912259346,9.069517316819933,9.076652034676696,9.19835142732918,8.954952642024212,2020-04-21 06:00:00,2020-04-21 06:00:00,8.904279777708476,8.899826843844137,8.991252852731028,8.882776143558655,2020-04-21 00:00:00,2020-04-21 00:00:00,0.00017954567640746173,0.9790932019095435,0.010984487897977013,0.0012451912617661572
112,2020-04-22,-17549.345692638384,9.063459701474223,9.066194968432555,9.187131175699552,8.945258761165558,2020-04-22 06:00:00,2020-04-22 06:00:00,8.882283427252316,8.882806961314014,8.965054598324647,8.865799970853004,2020-04-22 00:00:00,2020-04-22 00:00:00,0.0001457120189257212,0.9842033229015894,0.009511197608500943,0.0010750830814616177
113,2020-04-23,-17575.427136958835,9.07771713827905,9.069715444101027,9.189054602013167,8.950376286188886,2020-04-23 06:00:00,2020-04-23 06:00:00,8.894065390657627,8.887812489139348,8.976283071112219,8.870893209002013,2020-04-23 00:00:00,2020-04-23 00:00:00,0.00025440152688539736,0.9712780149527972,0.013276691818377429,0.001502786068020287
114,2020-04-24,-17561.286521488004,9.04704231550839,9.090914889975174,9.20804869657967,8.973781083370678,2020-04-24 06:00:00,2020-04-24 06:00:00,8.887245261300645,8.881432218848403,8.980906436987397,8.8644630193848,2020-04-24 00:00:00,2020-04-24 00:00:00,0.0004028634856071828,0.9489993098685171,0.01519729926129143,0.0017076741108953714
