,eval_date,model aicc,peak_actual_afternoon,peak_predicted_afternoon_mean,peak_predicted_afternoon_hi,peak_predicted_afternoon_lo,time_of_peak_actual_afternoon,time_of_peak_predicted_afternoon,peak_actual_morning,peak_predicted_morning_mean,peak_predicted_morning_hi,peak_predicted_morning_lo,time_of_peak_actual_morning,time_of_peak_predicted_morning,mse,r2,mae,mape
26,2020-01-27,-17538.775856349497,9.310823512554427,9.27124314138244,9.449569816405564,9.092916466359316,2020-01-27 05:30:00,2020-01-27 04:30:00,9.081616831656305,9.141954080262574,9.303368148773043,8.980540011752105,2020-01-27 12:00:00,2020-01-27 12:00:00,0.0017960053376790176,0.9331508276218728,0.03259237429062219,0.003599708658876084
27,2020-01-28,-17566.14491067788,9.42148016559866,9.238739981793259,9.418912236812526,9.059716570371759,2020-01-28 04:00:00,2020-01-28 05:30:00,9.278016777301689,9.077626216376288,9.238436827405126,8.95529485113482,2020-01-28 12:00:00,2020-01-28 12:00:00,0.02082438668965756,0.4412738234609018,0.12049626290761233,0.01301724225060021
28,2020-01-29,-17420.972777350555,9.285368063915113,9.336598468346299,9.518752343860838,9.15444459283176,2020-01-29 04:30:00,2020-01-29 05:30:00,9.156750758855196,9.189746671674659,9.352251960881542,9.027241382467775,2020-01-29 12:00:00,2020-01-29 12:00:00,0.0027346853346670867,0.842680653070207,0.044087883413669426,0.004831293128182455
29,2020-01-30,-17393.23218257789,9.391029764180555,9.290405917566423,9.471117469484103,9.109694365648743,2020-01-30 04:30:00,2020-01-30 04:30:00,9.156290650552783,9.131479397104686,9.295047524131983,8.967911270077389,2020-01-30 12:00:00,2020-01-30 12:00:00,0.0044085757271755755,0.8731359781720477,0.057630090256761024,0.006274311394017765
30,2020-01-31,-17392.150094717934,9.483778479104569,9.376836660285424,9.556503918458205,9.197169402112642,2020-01-31 03:00:00,2020-01-31 04:30:00,9.333698946499085,9.195403503996896,9.358199621050062,9.03260738694373,2020-01-31 12:00:00,2020-01-31 12:00:00,0.009656576091152466,0.7802996601756561,0.0838004431066061,0.008987289740839474
31,2020-02-01,-17356.718255453834,9.520441498832751,9.457912395237132,9.637686838802667,9.279412486153271,2020-02-01 05:00:00,2020-02-01 04:30:00,9.39666806016589,9.315300897180851,9.477940110584465,9.152661683777238,2020-02-01 12:00:00,2020-02-01 12:00:00,0.008511738729402162,0.8286543745546974,0.07908179882219628,0.008539192813615726
32,2020-02-02,-17305.99000223268,9.300113432006269,9.50545277086335,9.688781829062231,9.32212371266447,2020-02-02 02:30:00,2020-02-02 04:30:00,9.257130442052183,9.365550846007704,9.531503085845205,9.199598606170202,2020-02-02 12:00:00,2020-02-02 12:00:00,0.027632622611361148,-1.0217885605707924,0.14216842801806695,0.01553899564943101
33,2020-02-03,-17294.950741721088,9.281947290529752,9.322139342898986,9.5056054876678,9.13867319813017,2020-02-03 04:00:00,2020-02-03 04:30:00,9.132542060426985,9.191293297449308,9.357527559378031,9.025059035520584,2020-02-03 08:30:00,2020-02-03 12:00:00,0.008731238541800976,0.5866693543898716,0.08015172818960296,0.008843992673165612
34,2020-02-04,-17250.76999284502,9.007909572884472,9.310687677431977,9.496723938812398,9.124651416051556,2020-02-04 05:30:00,2020-02-04 04:30:00,8.97687498330881,9.168654121348931,9.337326858607762,8.9999813840901,2020-02-04 07:30:00,2020-02-04 12:00:00,0.03717956310510025,-4.596418663218902,0.1554387347591287,0.017360648936495818
35,2020-02-05,-17262.759556915105,9.071056465323739,9.158172887722092,9.347581526986653,8.96876424845753,2020-02-05 04:30:00,2020-02-05 04:30:00,8.973313390303346,9.053800840606964,9.224737522277467,8.882864158936462,2020-02-05 12:00:00,2020-02-05 12:00:00,0.003633598026744723,0.6923295248749174,0.05005011257648806,0.005568001036369288
36,2020-02-06,-17253.080149318175,9.058718325791828,9.110802441355956,9.301173415354,8.920431467357911,2020-02-06 05:00:00,2020-02-06 04:30:00,9.052746939337178,9.010158977020492,9.181806663615044,8.843610021436326,2020-02-06 09:30:00,2020-02-06 12:00:00,0.0015824780266018494,0.8644030523272148,0.0314427866807474,0.003491841000088751
37,2020-02-07,-17238.761697912832,9.012152813198947,9.097025452089541,9.286820372408203,8.90723053177088,2020-02-07 00:00:00,2020-02-07 04:30:00,9.05406777580927,9.029902914511297,9.187847109848407,8.88363216999707,2020-02-07 08:30:00,2020-02-07 08:30:00,0.0017348050690847334,0.828123879942018,0.03165187909496492,0.003524514654785723
38,2020-02-08,-17220.505338957093,8.971386239535729,9.032745883972277,9.222450040755133,8.843041727189421,2020-02-08 05:30:00,2020-02-08 04:30:00,8.950773989783155,9.012212502496176,9.169737532636676,8.866237097627758,2020-02-08 09:30:00,2020-02-08 08:30:00,0.006420942256816002,0.16731085785606248,0.07092016866122652,0.007996595491474754
39,2020-02-09,-17194.45995360561,8.9773497469776,8.976161416619851,9.170176893374949,8.782145939864753,2020-02-09 05:30:00,2020-02-09 05:30:00,8.950897137144684,8.938924186382067,9.102326651877814,8.782278507452459,2020-02-09 09:30:00,2020-02-09 09:30:00,0.001066749529557936,0.9002809741756973,0.022605182748775914,0.0025706801425390245
40,2020-02-10,-17200.404667192215,9.142849229472459,8.96577588974131,9.156966968112856,8.774584811369765,2020-02-10 04:30:00,2020-02-10 05:30:00,9.027199679782411,8.949283677870186,9.110459706906063,8.791912244758246,2020-02-10 10:00:00,2020-02-10 09:30:00,0.011927572021553862,0.4295045892263989,0.09769430494417382,0.01083594671161133
41,2020-02-11,-17185.077149672074,9.212453138512313,9.07206884425176,9.261914775520346,8.882222912983174,2020-02-11 04:30:00,2020-02-11 04:30:00,9.06032994280379,9.042231985934103,9.200883513478118,8.883580458390089,2020-02-11 12:00:00,2020-02-11 09:30:00,0.006122146911420211,0.6921657653328279,0.059353268757744305,0.006514061785730507
42,2020-02-12,-17168.957137528752,9.148270268454255,9.130210558980647,9.320551041899504,8.939870076061789,2020-02-12 04:30:00,2020-02-12 04:30:00,9.091619897060887,9.054513576796294,9.219524050028099,8.913472235222393,2020-02-12 11:00:00,2020-02-12 09:30:00,0.000794165013222854,0.942846250050199,0.023909597685671764,0.0026443811416739667
43,2020-02-13,-17186.629858792778,9.159390176618166,9.146230371347292,9.331528073993615,8.960932668700968,2020-02-13 04:30:00,2020-02-13 04:30:00,9.124781394289323,9.070382622935352,9.236769707302292,8.912960242601708,2020-02-13 11:30:00,2020-02-13 10:00:00,0.0014161423582025841,0.9122370605384703,0.031722482718533396,0.0034975815000061242
44,2020-02-14,-17221.79639572476,9.126846800247794,9.18796577619973,9.372502474593846,9.003429077805615,2020-02-14 04:30:00,2020-02-14 04:30:00,9.051108973797058,9.106918751124367,9.273924807401091,8.94560379710425,2020-02-14 09:00:00,2020-02-14 12:00:00,0.0029657677812700844,0.7109542164919012,0.04335832797948239,0.004794974462557983
45,2020-02-15,-17222.592492221895,9.09178991692885,9.14774547998302,9.331781244797414,8.963709715168624,2020-02-15 05:30:00,2020-02-15 04:30:00,8.935190113961626,9.056931834047873,9.218805116506683,8.90046253643436,2020-02-15 12:00:00,2020-02-15 11:00:00,0.00970512021181575,0.11134419248777283,0.08317600650622876,0.009330211322844778
46,2020-02-16,-17220.208458387522,9.05904993109613,9.092566408747428,9.27769990587889,8.907432911615967,2020-02-16 05:00:00,2020-02-16 05:30:00,8.911635100020094,8.991057137482104,9.156566983016075,8.842879922477085,2020-02-16 12:00:00,2020-02-16 12:00:00,0.004141343428896371,0.6416900279619241,0.05087686838672597,0.005728290707829312
47,2020-02-17,-17207.646131309502,9.13312449837302,9.077016928604031,9.262106566038666,8.893135998580536,2020-02-17 04:30:00,2020-02-17 05:30:00,9.100670584730258,8.957317428752544,9.122728513452731,8.83909509655021,2020-02-17 11:00:00,2020-02-17 12:00:00,0.008250190169442362,0.4936528807015569,0.07716658343780698,0.008538619636084639
48,2020-02-18,-17197.417333884932,9.31292674325126,9.122912007311145,9.307099905337873,8.938724109284417,2020-02-18 04:00:00,2020-02-18 05:00:00,9.104594226417147,9.026839704859153,9.192505887505485,8.894360892910626,2020-02-18 12:00:00,2020-02-18 11:00:00,0.012077944076094279,0.5806620260848969,0.08070581120228937,0.008770704961216801
49,2020-02-19,-17148.467058316655,9.116593269929083,9.180702177987301,9.36663479173866,8.994769564235943,2020-02-19 05:30:00,2020-02-19 05:00:00,8.990229716779353,9.03166233915246,9.199140751328965,8.880930788636682,2020-02-19 07:30:00,2020-02-19 12:00:00,0.0025473749121205543,0.793451934211419,0.043372944004589985,0.0048282151149768625
50,2020-02-20,-17132.55987527507,9.073786129426672,9.104484857677559,9.290015529596655,8.918954185758462,2020-02-20 05:30:00,2020-02-20 05:00:00,8.977691790647668,8.959651784096385,9.126810701050006,8.82176685925806,2020-02-20 07:00:00,2020-02-20 12:00:00,0.0023864855917125403,0.7164298546768877,0.04161603305128592,0.004671225871435743
51,2020-02-21,-17070.61029014976,9.037755657901892,9.164329333789544,9.349045499413362,8.979613168165725,2020-02-21 04:00:00,2020-02-21 05:00:00,9.006728577942848,9.039334637773312,9.200085157100743,8.89799782416673,2020-02-21 07:30:00,2020-02-21 07:30:00,0.005124986651426837,0.35897172181743775,0.061730931155834834,0.006883761191951447
52,2020-02-22,-17048.946020971718,8.962258427870122,9.105518332516988,9.28894855877941,8.92273331234633,2020-02-22 06:30:00,2020-02-22 04:30:00,8.917312033679481,8.986165139187857,9.144517120553584,8.84776524051012,2020-02-22 09:30:00,2020-02-22 07:30:00,0.010372452143670987,-0.8863711933322467,0.08773849437139902,0.009870040433836604
53,2020-02-23,-17016.1656047522,9.004646191023681,9.015873283508787,9.200348628844973,8.831796886738648,2020-02-23 07:00:00,2020-02-23 05:30:00,8.886150596162981,8.927352666138455,9.07844195916856,8.81060067685264,2020-02-23 12:00:00,2020-02-23 08:30:00,0.0015907688814609997,0.7994045572818578,0.028866303782086804,0.0032621269961082694
