date,true_peak,pred_peak,true_peak_time,pred_peak_time
2017-05-11,9610.03,9826.77,18:30:00,18:30:00
2017-05-12,9545.14,9406.18,18:00:00,18:00:00
2017-05-13,8826.53,8660.64,18:00:00,18:30:00
2017-05-14,8835.77,8819.91,18:00:00,18:30:00
2017-05-15,9998.32,9770.27,18:00:00,18:00:00
2017-05-16,9980.89,9792.51,18:00:00,18:30:00
2017-05-17,9881.82,9930.16,18:00:00,18:30:00
2017-05-18,9544.87,9638.55,18:30:00,18:30:00
2017-05-19,9656.94,9337.0,18:00:00,18:00:00
2017-05-20,8658.33,8628.3,18:00:00,18:00:00
2017-05-21,8957.0,8749.35,18:30:00,18:30:00
2017-05-22,9744.94,9729.7,18:00:00,18:00:00
2017-05-23,9680.32,9552.17,18:00:00,18:30:00
2017-05-24,9518.76,9623.73,18:00:00,18:00:00
2017-05-25,9787.95,9970.44,18:30:00,18:30:00
2017-05-26,9577.62,10238.06,18:30:00,18:00:00
2017-05-27,9005.37,9125.57,18:00:00,18:00:00
2017-05-28,9100.05,8953.61,18:00:00,18:30:00
2017-05-29,10689.58,10715.71,18:30:00,18:00:00
2017-05-30,11053.09,10734.3,18:30:00,18:30:00
2017-05-31,11318.1,11371.31,18:30:00,18:00:00
2017-06-01,11126.74,11090.79,18:30:00,18:30:00
2017-06-02,10714.7,10601.89,18:00:00,18:30:00
2017-06-03,9826.18,9682.21,18:00:00,18:30:00
2017-06-04,9949.14,9745.79,18:30:00,18:30:00
2017-06-05,10856.51,10762.72,18:30:00,18:30:00
2017-06-06,11398.53,11207.11,18:00:00,18:00:00
2017-06-07,11652.8,10917.99,18:00:00,18:00:00
2017-06-08,10773.55,10481.34,18:00:00,18:30:00
2017-06-09,10492.85,10388.44,18:00:00,18:00:00
2017-06-10,9736.69,9650.32,18:00:00,18:00:00
2017-06-11,9509.66,9673.97,18:00:00,18:30:00
2017-06-12,9977.36,9751.58,18:00:00,18:30:00
2017-06-13,10790.44,10681.43,18:30:00,18:30:00
2017-06-14,10416.53,10479.74,18:00:00,18:30:00
2017-06-15,10463.85,10580.99,18:30:00,18:30:00
2017-06-16,10414.51,10434.67,18:00:00,18:00:00
2017-06-17,9700.33,9637.22,18:00:00,18:30:00
2017-06-18,10154.09,9742.0,18:30:00,18:30:00
2017-06-19,10806.45,10569.32,18:00:00,18:30:00
2017-06-20,10667.4,10680.65,18:30:00,18:30:00
2017-06-21,10898.3,10819.39,18:30:00,18:30:00
2017-06-22,10745.84,11119.91,18:30:00,18:30:00
2017-06-23,10574.75,10658.06,18:00:00,18:30:00
2017-06-24,9904.58,10090.76,18:30:00,18:30:00
2017-06-25,10269.57,10183.99,18:30:00,18:30:00
2017-06-26,11267.5,11187.42,18:30:00,18:30:00
2017-06-27,11541.34,11261.37,18:30:00,18:30:00
2017-06-28,11468.72,11267.45,18:30:00,18:30:00
2017-06-29,11285.48,11313.41,18:30:00,18:30:00
2017-06-30,11413.92,11508.31,18:30:00,18:30:00
2017-07-01,10864.38,10719.12,18:30:00,18:30:00
2017-07-02,10960.71,10738.41,19:00:00,18:30:00
2017-07-03,11914.9,11613.26,18:00:00,18:30:00
2017-07-04,10511.75,10817.41,18:30:00,18:30:00
2017-07-05,10494.89,10644.49,18:30:00,18:30:00
2017-07-06,10891.45,11003.45,18:30:00,18:30:00
2017-07-07,10777.25,10806.81,18:30:00,18:30:00
2017-07-08,10221.12,10294.56,18:30:00,18:30:00
2017-07-09,10581.23,10425.85,18:30:00,18:30:00
2017-07-10,11600.52,11332.95,18:30:00,18:30:00
2017-07-11,11469.51,11271.4,18:30:00,18:30:00
2017-07-12,11573.81,11256.34,18:30:00,18:30:00
2017-07-13,11151.66,11083.64,18:30:00,18:30:00
2017-07-14,10575.36,10498.05,18:00:00,18:30:00
2017-07-15,10032.87,10080.7,18:30:00,18:30:00
2017-07-16,10663.35,10429.52,18:30:00,18:30:00
2017-07-17,11273.22,11007.79,18:30:00,18:30:00
2017-07-18,10403.24,10555.53,18:30:00,18:30:00
2017-07-19,11100.76,10844.01,19:00:00,18:30:00
2017-07-20,11413.35,11309.17,19:00:00,19:00:00
2017-07-21,11084.92,10966.96,18:30:00,18:30:00
2017-07-22,10359.54,10034.17,18:30:00,18:30:00
2017-07-23,9964.44,9641.43,19:00:00,19:00:00
2017-07-24,10640.54,10747.06,18:30:00,18:30:00
2017-07-25,10574.52,10387.18,19:00:00,18:30:00
2017-07-26,10025.52,10382.1,18:30:00,18:30:00
2017-07-27,10709.34,10914.39,19:00:00,19:00:00
2017-07-28,10181.87,10399.51,18:30:00,18:30:00
2017-07-29,9699.62,9536.8,18:30:00,18:30:00
2017-07-30,9044.44,9005.22,18:30:00,19:00:00
2017-07-31,10899.39,10815.11,18:30:00,18:30:00
2017-08-01,10867.45,10749.23,19:00:00,18:30:00
2017-08-02,10835.76,10911.0,18:30:00,18:30:00
2017-08-03,10776.31,10765.0,18:30:00,19:00:00
2017-08-04,10507.17,10446.4,18:30:00,18:30:00
2017-08-05,9547.22,9623.3,18:30:00,18:30:00
2017-08-06,9406.71,9433.58,18:30:00,18:30:00
2017-08-07,10783.26,10770.65,18:30:00,18:30:00
2017-08-08,10640.58,10767.92,19:00:00,19:00:00
2017-08-09,10307.69,10262.5,19:00:00,18:30:00
2017-08-10,9961.14,9771.2,08:00:00,18:30:00
2017-08-11,9014.0,9438.84,18:30:00,18:30:00
2017-08-12,8840.63,8907.91,19:00:00,18:30:00
2017-08-13,9095.94,9211.98,19:00:00,18:30:00
2017-08-14,9812.54,9679.29,19:00:00,18:30:00
2017-08-15,9798.14,9501.57,18:30:00,18:30:00
2017-08-16,9319.9,9710.1,18:30:00,18:30:00
2017-08-17,9476.19,9339.46,18:30:00,18:30:00
2017-08-18,10161.58,10105.51,18:30:00,18:30:00
2017-08-19,9888.88,9712.56,19:00:00,18:30:00
2017-08-20,10238.13,9976.45,19:00:00,19:00:00
2017-08-21,11159.65,10757.06,18:30:00,19:00:00
2017-08-22,10133.92,10279.09,19:00:00,19:00:00
2017-08-23,9831.38,9841.92,08:00:00,19:00:00
2017-08-24,10550.08,10641.94,18:30:00,19:00:00
2017-08-25,10090.26,10238.8,18:30:00,19:00:00
2017-08-26,9184.25,9182.4,18:30:00,19:00:00
2017-08-27,10241.3,10086.43,18:30:00,19:00:00
2017-08-28,11345.96,11017.19,19:00:00,19:00:00
2017-08-29,10957.62,10612.93,19:00:00,19:00:00
2017-08-30,10549.68,10391.25,19:00:00,19:00:00
2017-08-31,10743.94,10628.3,19:00:00,19:00:00
2017-09-01,10024.36,9979.94,19:00:00,19:00:00
2017-09-02,8955.61,8624.86,18:30:00,19:00:00
2017-09-03,8268.98,8388.1,19:00:00,19:00:00
2017-09-04,9588.49,9515.64,18:30:00,19:00:00
2017-09-05,10057.98,10154.33,19:00:00,19:00:00
2017-09-06,9842.17,10099.4,19:00:00,19:00:00
2017-09-07,9686.79,9829.96,19:00:00,19:00:00
2017-09-08,9439.37,9515.81,19:00:00,19:00:00
2017-09-09,9015.68,8845.18,19:00:00,19:00:00
2017-09-10,9139.31,8909.75,19:00:00,19:00:00
2017-09-11,9317.71,9202.22,18:30:00,19:00:00
2017-09-12,8908.86,9082.01,19:00:00,19:00:00
2017-09-13,8946.59,8970.42,18:30:00,19:00:00
2017-09-14,9672.51,9454.19,19:00:00,19:00:00
2017-09-15,8878.27,9019.51,18:30:00,19:00:00
2017-09-16,8639.55,8548.29,18:30:00,19:00:00
2017-09-17,9047.77,8904.38,19:00:00,19:00:00
2017-09-18,9029.78,9245.7,19:00:00,19:00:00
2017-09-19,9094.59,9289.51,19:00:00,19:00:00
2017-09-20,9142.11,9318.88,19:00:00,19:00:00
2017-09-21,8898.21,9169.15,19:00:00,19:00:00
2017-09-22,8580.55,8716.95,19:00:00,19:00:00
2017-09-23,8159.22,9027.86,19:00:00,18:00:00
2017-09-24,8110.66,8329.47,19:00:00,19:00:00
2017-09-25,8825.4,8620.33,19:00:00,19:00:00
2017-09-26,8986.47,8958.17,19:00:00,19:00:00
2017-09-27,8899.63,8825.2,19:00:00,19:00:00
2017-09-28,8759.83,8710.46,19:00:00,19:00:00
2017-09-29,8333.5,8174.64,19:00:00,19:00:00
2017-09-30,7845.68,7872.89,19:00:00,19:00:00
2017-10-01,7408.8,7869.56,19:00:00,19:30:00
2017-10-02,7801.03,7846.94,19:00:00,19:00:00
2017-10-03,8465.99,8351.83,19:00:00,19:00:00
2017-10-04,8327.64,8319.58,18:30:00,19:00:00
2017-10-05,8670.39,8454.19,18:30:00,19:00:00
2017-10-06,8277.09,8166.72,09:00:00,09:00:00
2017-10-07,7569.0,7798.99,19:00:00,19:00:00
2017-10-08,7970.55,7980.17,18:30:00,19:00:00
2017-10-09,8814.51,8868.57,17:00:00,17:00:00
2017-10-10,8313.69,8317.35,18:30:00,07:30:00
2017-10-11,8513.99,8412.96,19:00:00,19:00:00
2017-10-12,8300.81,8468.02,19:00:00,19:00:00
2017-10-13,8187.59,8300.91,19:00:00,07:30:00
2017-10-14,7637.66,7550.48,18:30:00,19:00:00
2017-10-15,7665.76,7598.98,19:00:00,19:00:00
2017-10-16,8295.11,8420.41,18:00:00,19:00:00
2017-10-17,8368.65,8283.89,18:00:00,07:30:00
2017-10-18,8382.24,8282.73,19:00:00,19:00:00
2017-10-19,8815.49,8821.99,17:00:00,16:00:00
2017-10-20,8576.62,8519.97,09:30:00,09:00:00
2017-10-21,7547.57,7497.64,19:00:00,19:30:00
2017-10-22,7803.3,7846.48,19:00:00,19:00:00
2017-10-23,8189.74,8369.94,19:00:00,19:00:00
2017-10-24,8436.11,8431.52,19:00:00,19:00:00
2017-10-25,8672.19,8441.17,17:00:00,16:00:00
2017-10-26,8444.92,8209.11,17:00:00,17:00:00
2017-10-27,8154.56,8233.89,16:00:00,07:30:00
2017-10-28,7751.92,7738.3,19:00:00,19:30:00
2017-10-29,8399.27,8406.34,17:30:00,19:00:00
2017-10-30,9891.81,9382.18,16:00:00,14:00:00
2017-10-31,8126.5,8505.36,19:00:00,19:00:00
2017-11-01,8165.15,8282.54,19:00:00,07:30:00
2017-11-02,8232.65,8223.71,19:00:00,18:00:00
2017-11-03,8278.99,8344.69,16:00:00,16:00:00
2017-11-04,7566.7,7488.81,19:00:00,18:00:00
2017-11-05,7859.97,7676.18,19:00:00,19:30:00
2017-11-06,8469.9,8248.55,19:00:00,08:00:00
2017-11-07,8204.69,8304.96,19:00:00,19:30:00
2017-11-08,8250.19,8239.44,19:30:00,19:30:00
2017-11-09,8223.52,8268.36,19:00:00,07:30:00
2017-11-10,8041.04,8146.49,07:30:00,07:30:00
2017-11-11,7677.87,7331.42,19:30:00,19:30:00
2017-11-12,7725.26,7452.48,19:30:00,19:30:00
2017-11-13,8473.54,8361.94,17:00:00,17:00:00
2017-11-14,8484.36,8404.61,17:00:00,17:00:00
2017-11-15,8681.0,8603.33,17:00:00,16:00:00
2017-11-16,8636.8,8546.65,17:00:00,17:00:00
2017-11-17,8529.03,8374.37,11:00:00,09:00:00
2017-11-18,7884.28,7571.38,09:30:00,09:00:00
2017-11-19,7804.21,7576.71,19:00:00,19:30:00
2017-11-20,8356.95,8464.45,19:30:00,17:00:00
2017-11-21,8357.21,8380.02,17:00:00,17:00:00
2017-11-22,8453.45,8428.61,17:00:00,17:00:00
2017-11-23,8761.81,8667.27,17:00:00,16:00:00
2017-11-24,8979.22,9282.47,14:00:00,16:00:00
2017-11-25,8318.25,8121.14,16:00:00,17:00:00
2017-11-26,8504.38,8407.31,17:00:00,17:30:00
2017-11-27,9304.56,9049.86,17:00:00,16:00:00
2017-11-28,9502.61,9325.82,17:00:00,16:30:00
2017-11-29,9391.43,9306.88,16:00:00,16:30:00
2017-11-30,10057.85,9523.79,17:00:00,16:30:00
2017-12-01,10228.67,10183.13,16:00:00,16:00:00
2017-12-02,8456.47,8475.54,10:30:00,11:00:00
2017-12-03,8076.68,7813.34,19:30:00,19:30:00
2017-12-04,8430.61,8556.57,17:00:00,17:00:00
2017-12-05,8350.61,8441.68,17:00:00,17:00:00
2017-12-06,8291.84,8373.18,17:00:00,17:00:00
2017-12-07,9369.64,9414.46,17:00:00,17:00:00
2017-12-08,8792.1,8630.95,12:30:00,16:30:00
2017-12-09,7774.84,7720.57,18:00:00,20:00:00
2017-12-10,8213.54,7982.5,18:00:00,18:00:00
2017-12-11,9733.99,9606.1,16:30:00,16:00:00
2017-12-12,10198.05,9732.27,17:00:00,17:00:00
2017-12-13,11283.01,11426.41,16:30:00,16:30:00
2017-12-14,12570.96,12944.57,16:00:00,16:30:00
2017-12-15,9862.57,9637.21,16:00:00,16:00:00
2017-12-16,10588.64,10484.49,16:00:00,17:00:00
2017-12-17,9040.6,8782.58,15:30:00,17:30:00
2017-12-18,11334.89,11934.64,15:00:00,16:00:00
2017-12-19,12986.04,13479.81,16:30:00,16:30:00
2017-12-20,12553.45,12090.45,13:30:00,13:00:00
2017-12-21,8951.51,8750.26,09:30:00,09:30:00
2017-12-22,9157.34,8851.35,17:00:00,16:30:00
2017-12-23,9847.97,9296.45,17:00:00,17:30:00
2017-12-24,10465.25,9418.8,13:30:00,17:00:00
2017-12-25,6795.99,6749.93,10:00:00,00:00:00
2017-12-26,7347.55,6828.73,20:00:00,20:00:00
2017-12-27,8477.18,8054.15,17:00:00,17:30:00
2017-12-28,10034.29,9706.02,17:00:00,17:00:00
2017-12-29,10474.45,10246.39,14:30:00,16:30:00
2017-12-30,9709.51,9058.09,17:00:00,17:30:00
2017-12-31,7995.27,7416.53,17:00:00,18:00:00
2018-01-01,8747.49,8712.43,17:00:00,18:00:00
2018-01-02,9395.79,9427.14,15:30:00,17:00:00
2018-01-03,8235.15,8392.52,17:00:00,17:00:00
2018-01-04,8651.08,8751.42,18:00:00,17:00:00
2018-01-05,9727.0,9786.64,17:00:00,17:00:00
2018-01-06,10660.05,10168.7,17:30:00,17:30:00
2018-01-07,12230.57,11920.27,17:00:00,17:00:00
2018-01-08,12088.8,12582.76,15:30:00,16:00:00
2018-01-09,10903.51,11451.63,17:00:00,16:00:00
2018-01-10,8940.55,8969.91,17:00:00,16:00:00
2018-01-11,9454.55,9464.98,17:00:00,16:00:00
2018-01-12,11333.28,10916.37,16:30:00,16:30:00
2018-01-13,9556.87,9507.24,13:00:00,14:00:00
2018-01-14,7608.04,7552.35,20:00:00,18:00:00
2018-01-15,8545.31,8686.48,18:00:00,17:00:00
2018-01-16,8384.03,8602.84,17:00:00,17:00:00
2018-01-17,8696.55,8985.67,17:00:00,17:00:00
2018-01-18,9965.65,9992.14,17:00:00,17:00:00
2018-01-19,10921.92,10924.02,16:00:00,16:00:00
2018-01-20,9960.26,10166.34,16:00:00,17:00:00
2018-01-21,10487.65,10146.39,17:00:00,18:00:00
2018-01-22,12494.58,12682.83,16:00:00,16:00:00
2018-01-23,10672.4,12039.33,17:00:00,16:30:00
2018-01-24,11587.96,11503.38,15:30:00,16:00:00
2018-01-25,10583.31,11368.51,16:00:00,16:00:00
2018-01-26,9993.97,10047.26,16:00:00,17:00:00
2018-01-27,10388.62,9873.94,16:00:00,16:00:00
2018-01-28,9973.81,9672.45,17:00:00,17:30:00
2018-01-29,11527.25,10992.29,17:00:00,17:00:00
2018-01-30,11869.42,11314.02,16:30:00,16:30:00
2018-01-31,8592.64,8795.96,08:30:00,17:00:00
2018-02-01,8208.3,8711.76,17:00:00,17:00:00
2018-02-02,8244.5,8696.47,09:00:00,17:00:00
2018-02-03,7576.35,7719.49,20:00:00,17:30:00
2018-02-04,8059.14,7985.5,18:00:00,17:30:00
2018-02-05,9391.51,9456.0,17:00:00,17:00:00
2018-02-06,9596.72,9432.26,16:30:00,17:00:00
2018-02-07,10034.83,9713.87,16:30:00,17:00:00
2018-02-08,11230.99,10636.32,17:00:00,17:00:00
2018-02-09,11118.14,11172.08,15:30:00,16:00:00
2018-02-10,10453.83,10378.73,17:30:00,17:00:00
2018-02-11,9112.19,9690.4,16:00:00,15:30:00
2018-02-12,10824.9,10505.62,16:00:00,17:00:00
2018-02-13,10929.95,10251.14,16:00:00,16:00:00
2018-02-14,12846.15,12311.91,17:00:00,17:00:00
2018-02-15,11025.83,10412.01,17:00:00,17:00:00
2018-02-16,9997.67,9902.07,16:00:00,16:00:00
2018-02-17,9406.39,9386.54,17:00:00,16:00:00
2018-02-18,10494.67,10214.15,17:30:00,17:00:00
2018-02-19,10201.6,10180.45,16:00:00,16:00:00
2018-02-20,8565.5,8803.25,09:30:00,17:00:00
2018-02-21,8796.22,8881.95,16:30:00,17:00:00
2018-02-22,9103.25,9229.81,17:00:00,17:00:00
2018-02-23,9969.74,10404.21,16:30:00,16:00:00
2018-02-24,10439.2,10756.41,15:30:00,17:00:00
2018-02-25,8278.52,7933.42,17:30:00,00:00:00
2018-02-26,8563.3,8624.39,18:00:00,17:00:00
2018-02-27,8727.44,8826.82,17:00:00,17:00:00
2018-02-28,10096.73,10089.22,17:00:00,17:00:00
2018-03-01,9225.75,9225.12,16:00:00,17:00:00
2018-03-02,9080.1,8870.41,17:00:00,16:30:00
2018-03-03,9464.69,9058.52,17:00:00,17:00:00
2018-03-04,8572.68,8535.62,17:00:00,17:30:00
2018-03-05,9126.72,8951.13,09:30:00,17:00:00
2018-03-06,8597.95,8738.6,17:00:00,17:00:00
2018-03-07,8500.78,8572.95,17:00:00,17:00:00
2018-03-08,8690.82,8547.24,18:00:00,17:00:00
2018-03-09,8551.52,8570.69,16:00:00,16:30:00
2018-03-10,7935.95,7847.69,17:30:00,19:30:00
2018-03-11,8635.41,8528.78,18:00:00,19:00:00
2018-03-12,9188.33,9239.22,17:00:00,17:00:00
2018-03-13,8798.78,8727.32,17:00:00,17:00:00
2018-03-14,9428.68,9361.95,17:00:00,17:00:00
2018-03-15,10562.3,10450.55,16:30:00,17:00:00
2018-03-16,9223.18,9021.56,16:00:00,16:30:00
2018-03-17,9958.65,9788.05,16:30:00,17:00:00
2018-03-18,11615.92,11374.39,17:30:00,17:00:00
2018-03-19,11144.14,10393.76,17:00:00,17:00:00
2018-03-20,9718.05,9118.55,16:00:00,16:30:00
2018-03-21,8586.81,8584.89,17:00:00,19:00:00
2018-03-22,8532.95,8543.99,18:00:00,19:00:00
2018-03-23,8496.53,8464.21,09:30:00,17:00:00
2018-03-24,8092.59,8330.19,18:30:00,17:30:00
2018-03-25,8778.14,9028.31,17:30:00,17:30:00
2018-03-26,8515.51,8545.36,18:00:00,18:30:00
2018-03-27,8539.55,8566.6,18:30:00,18:30:00
2018-03-28,9213.56,9083.46,17:00:00,17:00:00
2018-03-29,9370.27,9537.01,17:00:00,17:00:00
2018-03-30,8840.91,8784.43,16:30:00,17:00:00
2018-03-31,8028.1,7817.43,18:30:00,18:30:00
2018-04-01,8672.46,8961.74,18:30:00,18:30:00
2018-04-02,8925.76,9400.25,18:30:00,18:30:00
2018-04-03,9037.12,9952.7,18:30:00,18:30:00
2018-04-04,9136.8,9121.47,18:30:00,18:30:00
2018-04-05,9621.92,9643.8,18:30:00,18:30:00
2018-04-06,9144.78,9117.11,16:30:00,18:30:00
2018-04-07,8831.19,8859.1,18:30:00,18:30:00
2018-04-08,8997.08,9204.63,18:30:00,18:30:00
2018-04-09,9737.0,9740.92,15:00:00,18:00:00
2018-04-10,9254.8,9110.05,18:30:00,18:30:00
2018-04-11,9861.69,9386.58,17:00:00,18:30:00
2018-04-12,10426.74,10558.03,17:00:00,18:30:00
2018-04-13,10255.5,10288.08,16:30:00,18:00:00
2018-04-14,8608.08,8845.4,18:30:00,18:00:00
2018-04-15,8116.35,8124.39,18:30:00,18:30:00
2018-04-16,9223.13,8969.82,18:30:00,18:30:00
2018-04-17,8866.54,8928.82,18:30:00,18:30:00
2018-04-18,8945.5,8918.55,18:30:00,18:30:00
2018-04-19,9059.27,9061.04,18:00:00,18:30:00
2018-04-20,8774.4,8729.38,18:00:00,18:30:00
2018-04-21,8060.04,8236.75,18:30:00,18:30:00
2018-04-22,8401.93,8456.69,18:30:00,18:30:00
2018-04-23,9025.9,9226.46,18:00:00,18:30:00
2018-04-24,8900.05,9169.35,18:30:00,18:30:00
2018-04-25,8230.89,8423.75,18:30:00,18:30:00
2018-04-26,8957.48,9097.54,18:30:00,18:30:00
2018-04-27,8700.57,8946.75,18:00:00,18:30:00
2018-04-28,8271.38,8490.53,18:00:00,18:30:00
2018-04-29,8569.43,8661.45,18:30:00,18:30:00
2018-04-30,9336.55,9348.4,18:30:00,18:30:00
2018-05-01,9255.74,9280.29,18:00:00,18:30:00
2018-05-02,9216.25,9259.36,18:00:00,18:30:00
2018-05-03,9197.55,9290.21,18:00:00,18:30:00
2018-05-04,8809.01,8816.01,18:00:00,18:30:00
2018-05-05,8334.63,8358.52,18:30:00,18:30:00
2018-05-06,8633.61,8726.91,18:30:00,18:30:00
2018-05-07,9283.64,9411.28,18:00:00,18:00:00
2018-05-08,9241.59,9314.22,18:00:00,18:00:00
2018-05-09,9105.73,9301.65,18:00:00,18:00:00
2018-05-10,9374.68,9390.28,18:00:00,18:30:00
2018-05-11,9922.69,10178.2,18:30:00,18:30:00
2018-05-12,9246.34,9080.93,18:00:00,18:30:00
2018-05-13,9128.53,9037.89,18:00:00,18:30:00
2018-05-14,9941.84,9861.93,18:30:00,18:30:00
2018-05-15,9920.77,9826.72,18:00:00,18:30:00
2018-05-16,10170.39,10231.46,18:00:00,18:30:00
